Skill	Skill-Unterkategorie	Bewertung	Standort	Skill Dauer	Anzahl Mitarbeiter
Test Driven Development	Vorgehen	1	Wien	2	2
Test Driven Development	Vorgehen	2	Hamburg	1	1
Test Driven Development	Vorgehen	2	Hamburg	2	2
Test Driven Development	Vorgehen	2	Hamburg	3	2
Test Driven Development	Vorgehen	2	Stuttgart	1	2
Test Driven Development	Vorgehen	2	Stuttgart	3	1
Test Driven Development	Vorgehen	2	Unterhaching	1	1
Test Driven Development	Vorgehen	2	Unterhaching	2	1
Test Driven Development	Vorgehen	2	Unterhaching	4	1
Test Driven Development	Vorgehen	2	Wien	2	1
Test Driven Development	Vorgehen	2	Wien	3	1
Test Driven Development	Vorgehen	2	Wien	4	1
Test Driven Development	Vorgehen	3	Hamburg	3	1
Test Driven Development	Vorgehen	3	Wien	3	1
Test Driven Development	Vorgehen	3	Wien	4	2
Test Driven Development	Vorgehen	4	Unterhaching	3	1
TestComplete	Werkzeug	1	Hamburg	2	1
Testmanagement	Sonstiges (Methodik)	1	Hamburg	1	2
Testmanagement	Sonstiges (Methodik)	1	Hamburg	2	1
Testmanagement	Sonstiges (Methodik)	1	Offenbach	2	1
Testmanagement	Sonstiges (Methodik)	1	Unterhaching	1	1
Testmanagement	Sonstiges (Methodik)	1	Unterhaching	2	2
Testmanagement	Sonstiges (Methodik)	1	Wien	2	1
Testmanagement	Sonstiges (Methodik)	2	Hamburg	1	1
Testmanagement	Sonstiges (Methodik)	2	Hamburg	2	1
Testmanagement	Sonstiges (Methodik)	2	Hamburg	3	1
Testmanagement	Sonstiges (Methodik)	2	Hamburg	4	1
Testmanagement	Sonstiges (Methodik)	2	Offenbach	2	1
Testmanagement	Sonstiges (Methodik)	2	Offenbach	3	1
Testmanagement	Sonstiges (Methodik)	2	Stuttgart	2	1
Testmanagement	Sonstiges (Methodik)	2	Unterhaching	2	4
Testmanagement	Sonstiges (Methodik)	2	Unterhaching	3	3
Testmanagement	Sonstiges (Methodik)	2	Unterhaching	4	1
Testmanagement	Sonstiges (Methodik)	2	Wien	1	3
Testmanagement	Sonstiges (Methodik)	2	Wien	2	1
Testmanagement	Sonstiges (Methodik)	2	Wien	3	1
Testmanagement	Sonstiges (Methodik)	3	Offenbach	3	1
Testmanagement	Sonstiges (Methodik)	3	Offenbach	4	1
Testmanagement	Sonstiges (Methodik)	3	Stuttgart	2	1
Testmanagement	Sonstiges (Methodik)	3	Stuttgart	4	1
Testmanagement	Sonstiges (Methodik)	3	Unterhaching	1	1
Testmanagement	Sonstiges (Methodik)	3	Unterhaching	4	3
Testmanagement	Sonstiges (Methodik)	3	Wien	4	1
TestNG	Framework	1	Hamburg	2	1
TestNG	Framework	1	Unterhaching	1	1
TestNG	Framework	1	Unterhaching	2	1
TestNG	Framework	1	Wien	3	1
TestNG	Framework	2	Hamburg	1	2
TestNG	Framework	2	Hamburg	2	1
TestNG	Framework	2	Offenbach	1	1
TestNG	Framework	2	Unterhaching	1	1
TestNG	Framework	2	Unterhaching	2	2
TestNG	Framework	2	Unterhaching	3	2
TestNG	Framework	3	Hamburg	1	1
TestNG	Framework	3	Hamburg	3	1
Text Mining	DBMS	2	Hamburg	1	1
Text Mining	DBMS	2	Unterhaching	1	1
Text Template Transformation Toolkit	Werkzeug	3	Unterhaching	3	1
Thin Client	Ohne Zuordnung	2	Offenbach	2	1
three.js	Framework	1	Offenbach	2	1
three.js	Framework	2	Offenbach	2	1
Toad	DBMS	1	Hamburg	3	1
Toad	DBMS	1	Offenbach	2	1
Toad	DBMS	1	Unterhaching	1	1
Toad	DBMS	1	Wien	1	1
Toad	DBMS	1	Wien	2	1
Toad	DBMS	2	Hamburg	3	2
Toad	DBMS	2	Offenbach	3	2
Toad	DBMS	3	Hamburg	4	1
Toad	DBMS	3	Offenbach	1	1
Toad	DBMS	3	Unterhaching	4	1
TOGAF	Ohne Zuordnung	1	Wien	1	1
Tomcat	Sonstiges (Technologie)	1	Hamburg	2	3
Tomcat	Sonstiges (Technologie)	1	Hamburg	3	1
Tomcat	Sonstiges (Technologie)	1	Offenbach	2	1
Tomcat	Sonstiges (Technologie)	1	Stuttgart	1	3
Tomcat	Sonstiges (Technologie)	1	Unterhaching	1	4
Tomcat	Sonstiges (Technologie)	1	Unterhaching	2	3
Tomcat	Sonstiges (Technologie)	1	Unterhaching	3	2
Tomcat	Sonstiges (Technologie)	1	Wien	1	1
Tomcat	Sonstiges (Technologie)	1	Wien	3	1
Tomcat	Sonstiges (Technologie)	2	Hamburg	1	3
Tomcat	Sonstiges (Technologie)	2	Hamburg	2	3
Tomcat	Sonstiges (Technologie)	2	Hamburg	3	4
Tomcat	Sonstiges (Technologie)	2	Hamburg	4	1
Tomcat	Sonstiges (Technologie)	2	Offenbach	1	3
Tomcat	Sonstiges (Technologie)	2	Offenbach	2	5
Tomcat	Sonstiges (Technologie)	2	Offenbach	3	1
Tomcat	Sonstiges (Technologie)	2	Stuttgart	1	1
Tomcat	Sonstiges (Technologie)	2	Stuttgart	2	1
Tomcat	Sonstiges (Technologie)	2	Stuttgart	4	1
Tomcat	Sonstiges (Technologie)	2	Unterhaching	1	6
Tomcat	Sonstiges (Technologie)	2	Unterhaching	3	9
Tomcat	Sonstiges (Technologie)	2	Wien	1	1
Tomcat	Sonstiges (Technologie)	2	Wien	2	1
Tomcat	Sonstiges (Technologie)	2	Wien	3	3
Tomcat	Sonstiges (Technologie)	2	Wien	4	3
Tomcat	Sonstiges (Technologie)	3	Hamburg	1	2
Tomcat	Sonstiges (Technologie)	3	Hamburg	3	1
Tomcat	Sonstiges (Technologie)	3	Offenbach	1	1
Tomcat	Sonstiges (Technologie)	3	Offenbach	4	1
Tomcat	Sonstiges (Technologie)	3	Stuttgart	1	3
Tomcat	Sonstiges (Technologie)	3	Unterhaching	1	1
Tomcat	Sonstiges (Technologie)	3	Unterhaching	3	2
Tomcat	Sonstiges (Technologie)	3	Unterhaching	4	6
Tomcat	Sonstiges (Technologie)	3	Wien	4	1
Tomcat	Sonstiges (Technologie)	4	Stuttgart	3	1
Tosca	Ohne Zuordnung	1	Wien	1	1
Trac	Build	1	Offenbach	3	1
Trac	Build	1	Unterhaching	1	2
Trac	Build	1	Unterhaching	2	2
Trac	Build	1	Unterhaching	3	1
Trac	Build	1	Unterhaching	4	1
Trac	Build	1	Wien	1	2
Trac	Build	1	Wien	3	1
Trac	Build	2	Hamburg	3	1
Trac	Build	2	Offenbach	4	1
Trac	Build	2	Unterhaching	2	4
Trac	Build	2	Unterhaching	3	2
Trac	Build	2	Wien	1	1
Trac	Build	3	Wien	3	1
Twitter Bootstrap	Framework	1	Hamburg	1	2
Twitter Bootstrap	Framework	1	Hamburg	2	1
Twitter Bootstrap	Framework	1	Hamburg	3	1
Twitter Bootstrap	Framework	1	Unterhaching	1	1
Twitter Bootstrap	Framework	1	Unterhaching	2	1
Twitter Bootstrap	Framework	1	Unterhaching	3	1
Twitter Bootstrap	Framework	1	Wien	1	1
Twitter Bootstrap	Framework	1	Wien	3	1
Twitter Bootstrap	Framework	2	Hamburg	1	1
Twitter Bootstrap	Framework	2	Hamburg	2	1
Twitter Bootstrap	Framework	2	Unterhaching	2	4
Twitter Bootstrap	Framework	2	Unterhaching	3	1
Twitter Bootstrap	Framework	2	Wien	1	1
Twitter Bootstrap	Framework	2	Wien	2	4
Twitter Bootstrap	Framework	3	Hamburg	1	1
Twitter Bootstrap	Framework	3	Hamburg	3	2
Twitter Bootstrap	Framework	3	Offenbach	3	1
Twitter Bootstrap	Framework	3	Stuttgart	3	1
Twitter Bootstrap	Framework	3	Unterhaching	2	1
Twitter Bootstrap	Framework	3	Wien	3	1
Twitter Bootstrap	Framework	4	Unterhaching	3	1
TypeScript	Sprache	1	Offenbach	1	1
TypeScript	Sprache	1	Unterhaching	1	1
TypeScript	Sprache	1	Wien	1	1
TypeScript	Sprache	2	Stuttgart	1	1
UML	Vorgehen	1	Hamburg	1	1
UML	Vorgehen	1	Hamburg	2	3
UML	Vorgehen	1	Offenbach	1	1
UML	Vorgehen	1	Stuttgart	1	2
UML	Vorgehen	1	Stuttgart	4	1
UML	Vorgehen	1	Unterhaching	1	4
UML	Vorgehen	1	Unterhaching	2	4
UML	Vorgehen	1	Unterhaching	4	1
UML	Vorgehen	1	Wien	2	1
UML	Vorgehen	1	Wien	3	1
UML	Vorgehen	1	Wien	4	1
UML	Vorgehen	1	Zürich	3	1
UML	Vorgehen	2	Hamburg	1	9
UML	Vorgehen	2	Hamburg	2	1
UML	Vorgehen	2	Hamburg	3	5
UML	Vorgehen	2	Hamburg	4	4
UML	Vorgehen	2	Offenbach	1	4
UML	Vorgehen	2	Offenbach	2	1
UML	Vorgehen	2	Offenbach	3	2
UML	Vorgehen	2	Offenbach	4	1
UML	Vorgehen	2	Stuttgart	1	2
UML	Vorgehen	2	Stuttgart	2	1
UML	Vorgehen	2	Stuttgart	3	2
UML	Vorgehen	2	Stuttgart	4	2
UML	Vorgehen	2	Unterhaching	1	9
UML	Vorgehen	2	Unterhaching	2	3
UML	Vorgehen	2	Unterhaching	3	10
UML	Vorgehen	2	Unterhaching	4	3
UML	Vorgehen	2	Wien	1	1
UML	Vorgehen	2	Wien	2	1
UML	Vorgehen	2	Wien	3	5
UML	Vorgehen	3	Hamburg	1	1
UML	Vorgehen	3	Offenbach	1	1
UML	Vorgehen	3	Offenbach	2	2
UML	Vorgehen	3	Offenbach	3	2
UML	Vorgehen	3	Offenbach	4	3
UML	Vorgehen	3	Stuttgart	1	4
UML	Vorgehen	3	Stuttgart	4	1
UML	Vorgehen	3	Unterhaching	1	6
UML	Vorgehen	3	Unterhaching	4	5
UML	Vorgehen	3	Wien	1	1
UML	Vorgehen	3	Wien	3	3
UML	Vorgehen	3	Wien	4	1
UML	Vorgehen	3	Zürich	3	1
UML	Vorgehen	4	Unterhaching	1	1
UML	Vorgehen	4	Unterhaching	4	2
Uniserv DQ BatchSuite	Werkzeug	1	Offenbach	1	1
Uniserv Identity RT	Werkzeug	1	Offenbach	2	1
Uniserv post	Werkzeug	1	Offenbach	2	1
Unity 3D	Ohne Zuordnung	1	Unterhaching	1	1
Unity 3D	Ohne Zuordnung	2	Hamburg	1	1
Unity 3D	Ohne Zuordnung	2	Wien	3	1
Unix	Betriebssystem	1	Hamburg	1	2
Unix	Betriebssystem	1	Hamburg	2	2
Unix	Betriebssystem	1	Hamburg	4	1
Unix	Betriebssystem	1	Offenbach	1	1
Unix	Betriebssystem	1	Offenbach	2	1
Unix	Betriebssystem	1	Offenbach	4	2
Unix	Betriebssystem	1	Stuttgart	1	1
Unix	Betriebssystem	1	Unterhaching	1	1
Unix	Betriebssystem	1	Unterhaching	2	1
Unix	Betriebssystem	1	Unterhaching	3	2
Unix	Betriebssystem	1	Unterhaching	4	2
Unix	Betriebssystem	1	Wien	2	2
Unix	Betriebssystem	2	Hamburg	1	1
Unix	Betriebssystem	2	Hamburg	2	1
Unix	Betriebssystem	2	Hamburg	4	2
Unix	Betriebssystem	2	Offenbach	1	2
Unix	Betriebssystem	2	Offenbach	3	1
Unix	Betriebssystem	2	Offenbach	4	1
Unix	Betriebssystem	2	Stuttgart	3	1
Unix	Betriebssystem	2	Stuttgart	4	1
Unix	Betriebssystem	2	Unterhaching	1	1
Unix	Betriebssystem	2	Unterhaching	2	1
Unix	Betriebssystem	2	Unterhaching	3	5
Unix	Betriebssystem	2	Wien	1	1
Unix	Betriebssystem	2	Wien	3	1
Unix	Betriebssystem	3	Hamburg	3	1
Unix	Betriebssystem	3	Hamburg	4	2
Unix	Betriebssystem	3	Offenbach	4	2
Unix	Betriebssystem	3	Stuttgart	3	1
Unix	Betriebssystem	3	Unterhaching	3	4
Unix	Betriebssystem	3	Unterhaching	4	3
UTC/SA	Framework	1	Offenbach	1	1
UTC/SA	Framework	1	Unterhaching	1	1
UTC/SA	Framework	1	Unterhaching	2	1
UTC/SA	Framework	1	Unterhaching	3	1
UTC/SA	Framework	2	Unterhaching	1	1
UTC/SA	Framework	4	Unterhaching	4	1
V-Modell	Vorgehen	1	Hamburg	1	1
V-Modell	Vorgehen	1	Offenbach	1	1
V-Modell	Vorgehen	1	Offenbach	4	1
V-Modell	Vorgehen	1	Unterhaching	1	1
V-Modell	Vorgehen	1	Unterhaching	2	2
V-Modell	Vorgehen	1	Unterhaching	3	1
V-Modell	Vorgehen	1	Wien	1	1
V-Modell	Vorgehen	2	Hamburg	4	1
V-Modell	Vorgehen	2	Offenbach	1	1
V-Modell	Vorgehen	2	Offenbach	3	2
V-Modell	Vorgehen	2	Offenbach	4	2
V-Modell	Vorgehen	2	Stuttgart	1	1
V-Modell	Vorgehen	2	Unterhaching	1	3
V-Modell	Vorgehen	2	Unterhaching	2	1
V-Modell	Vorgehen	2	Unterhaching	4	2
V-Modell	Vorgehen	2	Zürich	2	2
V-Modell	Vorgehen	3	Hamburg	3	1
V-Modell	Vorgehen	3	Hamburg	4	1
V-Modell	Vorgehen	3	Offenbach	3	1
V-Modell	Vorgehen	3	Offenbach	4	2
V-Modell	Vorgehen	3	Stuttgart	1	1
V-Modell	Vorgehen	3	Stuttgart	3	1
V-Modell	Vorgehen	3	Stuttgart	4	1
V-Modell	Vorgehen	3	Unterhaching	4	1
Vaadin	Framework	1	Hamburg	1	1
Vaadin	Framework	1	Unterhaching	1	2
Vaadin	Framework	1	Wien	1	2
Vaadin	Framework	1	Wien	2	1
Vaadin	Framework	3	Unterhaching	1	1
Vagrant	Werkzeug	1	Unterhaching	1	1
Vagrant	Werkzeug	2	Hamburg	2	1
Vagrant	Werkzeug	2	Hamburg	3	1
Vagrant	Werkzeug	2	Offenbach	1	1
Vagrant	Werkzeug	2	Unterhaching	2	1
Vagrant	Werkzeug	2	Wien	2	1
Vagrant	Werkzeug	3	Hamburg	3	1
VDV-Kernapplikation	Sonstiges (Technologie)	3	Offenbach	4	1
Velocity	Sprache	1	Hamburg	2	1
Velocity	Sprache	1	Offenbach	1	3
Velocity	Sprache	1	Offenbach	3	1
Velocity	Sprache	1	Wien	1	2
Velocity	Sprache	2	Hamburg	2	2
Velocity	Sprache	2	Hamburg	3	1
Velocity	Sprache	2	Offenbach	3	1
Velocity	Sprache	2	Wien	2	1
Velocity	Sprache	3	Hamburg	4	1
Vert.x	Framework	1	Hamburg	1	1
Vert.x	Framework	2	Unterhaching	3	1
vi	Werkzeug	1	Unterhaching	1	1
vi	Werkzeug	1	Unterhaching	3	1
vi	Werkzeug	2	Offenbach	2	1
vi	Werkzeug	2	Unterhaching	2	1
vi	Werkzeug	2	Unterhaching	3	1
vi	Werkzeug	2	Unterhaching	4	1
vi	Werkzeug	3	Hamburg	3	1
vi	Werkzeug	3	Hamburg	4	1
Visual Basic	Sprache	1	Hamburg	1	2
Visual Basic	Sprache	1	Offenbach	1	2
Visual Basic	Sprache	1	Offenbach	2	2
Visual Basic	Sprache	1	Offenbach	4	1
Visual Basic	Sprache	1	Stuttgart	1	1
Visual Basic	Sprache	1	Unterhaching	1	6
Visual Basic	Sprache	1	Unterhaching	2	1
Visual Basic	Sprache	1	Unterhaching	3	1
Visual Basic	Sprache	1	Wien	1	2
Visual Basic	Sprache	2	Hamburg	1	3
Visual Basic	Sprache	2	Wien	2	1
Visual Basic	Sprache	2	Wien	4	1
Visual Basic	Sprache	3	Offenbach	1	1
Visual Basic	Sprache	3	Offenbach	4	1
Visual Basic	Sprache	3	Unterhaching	3	1
Visual Studio	Werkzeug	1	Hamburg	1	2
Visual Studio	Werkzeug	1	Hamburg	3	1
Visual Studio	Werkzeug	1	Stuttgart	1	1
Visual Studio	Werkzeug	1	Stuttgart	3	1
Visual Studio	Werkzeug	1	Unterhaching	1	6
Visual Studio	Werkzeug	1	Unterhaching	2	2
Visual Studio	Werkzeug	1	Wien	1	1
Visual Studio	Werkzeug	1	Wien	2	1
Visual Studio	Werkzeug	1	Wien	3	2
Visual Studio	Werkzeug	2	Hamburg	1	3
Visual Studio	Werkzeug	2	Hamburg	2	1
Visual Studio	Werkzeug	2	Hamburg	3	2
Visual Studio	Werkzeug	2	Offenbach	1	2
Visual Studio	Werkzeug	2	Offenbach	2	1
Visual Studio	Werkzeug	2	Stuttgart	1	1
Visual Studio	Werkzeug	2	Stuttgart	2	1
Visual Studio	Werkzeug	2	Stuttgart	3	1
Visual Studio	Werkzeug	2	Stuttgart	4	2
Visual Studio	Werkzeug	2	Unterhaching	1	1
Visual Studio	Werkzeug	2	Unterhaching	2	1
Visual Studio	Werkzeug	2	Unterhaching	3	2
Visual Studio	Werkzeug	2	Unterhaching	4	1
Visual Studio	Werkzeug	2	Wien	3	1
Visual Studio	Werkzeug	2	Zürich	3	1
Visual Studio	Werkzeug	3	Offenbach	1	1
Visual Studio	Werkzeug	3	Unterhaching	1	1
Visual Studio	Werkzeug	3	Unterhaching	4	3
Visual Studio	Werkzeug	3	Wien	3	1
Visual Studio	Werkzeug	3	Wien	4	2
Visual Studio	Werkzeug	4	Offenbach	4	1
WCF	Framework	1	Hamburg	1	1
WCF	Framework	1	Offenbach	1	1
WCF	Framework	1	Stuttgart	1	1
WCF	Framework	1	Unterhaching	2	1
WCF	Framework	2	Wien	3	2
WCF	Framework	3	Wien	3	1
Wearables	Sonstiges (Technologie)	1	Stuttgart	3	1
Wearables	Sonstiges (Technologie)	1	Unterhaching	1	1
Wearables	Sonstiges (Technologie)	2	Unterhaching	1	1
Wearables	Sonstiges (Technologie)	2	Wien	4	1
WebLogic	Sonstiges (Technologie)	1	Offenbach	1	1
WebLogic	Sonstiges (Technologie)	1	Unterhaching	1	5
WebLogic	Sonstiges (Technologie)	1	Unterhaching	2	3
WebLogic	Sonstiges (Technologie)	1	Unterhaching	3	1
WebLogic	Sonstiges (Technologie)	1	Wien	1	1
WebLogic	Sonstiges (Technologie)	2	Hamburg	1	1
WebLogic	Sonstiges (Technologie)	2	Offenbach	1	4
WebLogic	Sonstiges (Technologie)	2	Offenbach	2	1
WebLogic	Sonstiges (Technologie)	2	Offenbach	4	1
WebLogic	Sonstiges (Technologie)	2	Stuttgart	1	1
WebLogic	Sonstiges (Technologie)	2	Unterhaching	1	3
WebLogic	Sonstiges (Technologie)	2	Unterhaching	2	2
WebLogic	Sonstiges (Technologie)	2	Unterhaching	3	2
WebLogic	Sonstiges (Technologie)	3	Hamburg	1	1
WebLogic	Sonstiges (Technologie)	3	Offenbach	1	2
WebLogic	Sonstiges (Technologie)	3	Unterhaching	1	2
WebLogic	Sonstiges (Technologie)	3	Unterhaching	2	1
WebLogic	Sonstiges (Technologie)	3	Unterhaching	3	2
WebPagetest	Werkzeug	2	Hamburg	2	2
WebPagetest	Werkzeug	3	Hamburg	2	2
WebPagetest	Werkzeug	3	Hamburg	3	1
Webservice	Framework	1	Hamburg	1	2
Webservice	Framework	1	Hamburg	4	1
Webservice	Framework	1	Offenbach	3	1
Webservice	Framework	1	Unterhaching	1	7
Webservice	Framework	1	Unterhaching	2	2
Webservice	Framework	1	Wien	3	1
Webservice	Framework	2	Hamburg	1	2
Webservice	Framework	2	Hamburg	2	3
Webservice	Framework	2	Offenbach	1	1
Webservice	Framework	2	Offenbach	2	1
Webservice	Framework	2	Offenbach	3	2
Webservice	Framework	2	Offenbach	4	2
Webservice	Framework	2	Stuttgart	1	1
Webservice	Framework	2	Stuttgart	2	1
Webservice	Framework	2	Stuttgart	4	1
Webservice	Framework	2	Unterhaching	1	2
Webservice	Framework	2	Unterhaching	2	2
Webservice	Framework	2	Unterhaching	3	4
Webservice	Framework	2	Unterhaching	4	1
Webservice	Framework	2	Wien	2	1
Webservice	Framework	3	Hamburg	3	1
Webservice	Framework	3	Offenbach	1	1
Webservice	Framework	3	Stuttgart	1	1
Webservice	Framework	3	Unterhaching	1	6
Webservice	Framework	3	Unterhaching	3	4
Webservice	Framework	3	Unterhaching	4	1
Webservice	Framework	3	Wien	3	1
Webservice	Framework	3	Wien	4	1
Webservice	Framework	4	Hamburg	4	1
WebSocket	Sonstiges (Technologie)	2	Unterhaching	2	1
WebSocket	Sonstiges (Technologie)	2	Wien	2	1
Webstorm	Werkzeug	1	Hamburg	1	2
Webstorm	Werkzeug	1	Stuttgart	1	1
Webstorm	Werkzeug	1	Unterhaching	1	2
Webstorm	Werkzeug	1	Unterhaching	2	1
Webstorm	Werkzeug	1	Wien	1	1
Webstorm	Werkzeug	2	Hamburg	2	1
Webstorm	Werkzeug	2	Hamburg	3	2
Webstorm	Werkzeug	2	Unterhaching	1	2
Webstorm	Werkzeug	2	Unterhaching	2	1
Webstorm	Werkzeug	2	Unterhaching	3	1
Webstorm	Werkzeug	2	Wien	1	3
Webstorm	Werkzeug	3	Unterhaching	2	1
Webstorm	Werkzeug	3	Unterhaching	3	1
Webstorm	Werkzeug	4	Unterhaching	2	1
Wicket	Framework	1	Hamburg	1	1
Wicket	Framework	1	Offenbach	1	4
Wicket	Framework	1	Stuttgart	1	1
Wicket	Framework	1	Unterhaching	1	4
Wicket	Framework	1	Unterhaching	2	1
Wicket	Framework	1	Wien	1	5
Wicket	Framework	2	Hamburg	1	1
Wicket	Framework	2	Stuttgart	3	1
Wicket	Framework	2	Unterhaching	1	5
Wicket	Framework	2	Unterhaching	2	2
Wicket	Framework	2	Wien	1	4
Wicket	Framework	2	Wien	2	1
Wicket	Framework	3	Unterhaching	1	3
Wicket	Framework	3	Unterhaching	3	1
Wicket	Framework	3	Wien	1	1
Windows	Betriebssystem	1	Hamburg	3	1
Windows	Betriebssystem	1	Hamburg	4	1
Windows	Betriebssystem	1	Offenbach	4	3
Windows	Betriebssystem	1	Stuttgart	1	1
Windows	Betriebssystem	1	Stuttgart	4	1
Windows	Betriebssystem	1	Unterhaching	1	2
Windows	Betriebssystem	1	Unterhaching	2	1
Windows	Betriebssystem	1	Unterhaching	3	2
Windows	Betriebssystem	1	Unterhaching	4	4
Windows	Betriebssystem	1	Wien	4	1
Windows	Betriebssystem	2	Hamburg	1	3
Windows	Betriebssystem	2	Hamburg	2	1
Windows	Betriebssystem	2	Hamburg	3	2
Windows	Betriebssystem	2	Hamburg	4	6
Windows	Betriebssystem	2	Offenbach	1	3
Windows	Betriebssystem	2	Offenbach	2	1
Windows	Betriebssystem	2	Offenbach	3	1
Windows	Betriebssystem	2	Offenbach	4	4
Windows	Betriebssystem	2	Stuttgart	2	1
Windows	Betriebssystem	2	Stuttgart	4	3
Windows	Betriebssystem	2	Unterhaching	1	3
Windows	Betriebssystem	2	Unterhaching	3	3
Windows	Betriebssystem	2	Unterhaching	4	12
Windows	Betriebssystem	2	Wien	1	1
Windows	Betriebssystem	2	Wien	3	1
Windows	Betriebssystem	2	Wien	4	6
Windows	Betriebssystem	3	Hamburg	3	2
Windows	Betriebssystem	3	Hamburg	4	8
Windows	Betriebssystem	3	Offenbach	1	1
Windows	Betriebssystem	3	Offenbach	4	3
Windows	Betriebssystem	3	Stuttgart	4	2
Windows	Betriebssystem	3	Unterhaching	1	2
Windows	Betriebssystem	3	Unterhaching	3	2
Windows	Betriebssystem	3	Unterhaching	4	17
Windows	Betriebssystem	3	Wien	4	5
Windows	Betriebssystem	4	Offenbach	4	1
Windows	Betriebssystem	4	Stuttgart	4	1
Windows	Betriebssystem	4	Unterhaching	4	4
Windows Azure	Sonstiges (Technologie)	2	Wien	2	1
Windows Forms	Framework	2	Stuttgart	2	1
Windows Forms	Framework	2	Unterhaching	2	1
Windows Forms	Framework	2	Wien	4	1
Windows Forms	Framework	3	Unterhaching	3	1
Windows Forms	Framework	3	Unterhaching	4	2
Windows Phone	Betriebssystem	1	Stuttgart	2	1
Windows Phone	Betriebssystem	1	Unterhaching	3	1
Windows Phone	Betriebssystem	1	Wien	1	1
Windows Phone	Betriebssystem	1	Wien	4	1
Windows Server	Betriebssystem	1	Hamburg	1	1
Windows Server	Betriebssystem	1	Unterhaching	1	1
Windows Server	Betriebssystem	1	Unterhaching	2	2
Windows Server	Betriebssystem	1	Wien	4	1
Windows Server	Betriebssystem	2	Hamburg	2	1
Windows Server	Betriebssystem	2	Hamburg	4	1
Windows Server	Betriebssystem	2	Offenbach	2	1
Windows Server	Betriebssystem	2	Offenbach	3	1
Windows Server	Betriebssystem	2	Unterhaching	4	1
Windows Server	Betriebssystem	2	Wien	3	2
Windows Server	Betriebssystem	2	Wien	4	1
Windows Server	Betriebssystem	3	Unterhaching	4	1
Windows Server	Betriebssystem	3	Wien	3	1
Wireshark	Werkzeug	1	Hamburg	1	2
Wireshark	Werkzeug	1	Hamburg	2	1
Wireshark	Werkzeug	1	Offenbach	1	2
Wireshark	Werkzeug	1	Unterhaching	1	2
Wireshark	Werkzeug	1	Unterhaching	2	1
Wireshark	Werkzeug	2	Hamburg	2	1
Wireshark	Werkzeug	2	Offenbach	2	1
Wireshark	Werkzeug	2	Unterhaching	2	2
Wireshark	Werkzeug	2	Wien	2	1
Wireshark	Werkzeug	3	Unterhaching	3	1
Wordpress	Standardsoftware	1	Hamburg	1	2
Wordpress	Standardsoftware	1	Hamburg	2	4
Wordpress	Standardsoftware	1	Offenbach	1	2
Wordpress	Standardsoftware	1	Unterhaching	1	4
Wordpress	Standardsoftware	1	Unterhaching	3	1
Wordpress	Standardsoftware	1	Wien	1	1
Wordpress	Standardsoftware	1	Wien	2	1
Wordpress	Standardsoftware	2	Hamburg	2	1
Wordpress	Standardsoftware	2	Hamburg	3	1
Wordpress	Standardsoftware	2	Hamburg	4	1
Wordpress	Standardsoftware	2	Offenbach	2	1
Wordpress	Standardsoftware	2	Unterhaching	1	1
Wordpress	Standardsoftware	2	Wien	2	1
Wordpress	Standardsoftware	3	Unterhaching	3	1
WPF	Framework	1	Hamburg	1	1
WPF	Framework	1	Stuttgart	1	1
WPF	Framework	1	Stuttgart	3	1
WPF	Framework	1	Wien	2	1
WPF	Framework	2	Offenbach	2	1
WPF	Framework	2	Unterhaching	2	1
WPF	Framework	2	Wien	4	1
WPF	Framework	3	Unterhaching	3	1
WPF	Framework	3	Unterhaching	4	2
WPT	Framework	1	Hamburg	1	1
WPT	Framework	1	Hamburg	2	1
WPT	Framework	2	Hamburg	1	1
WSDL	Sprache	1	Hamburg	1	2
WSDL	Sprache	1	Offenbach	2	1
WSDL	Sprache	1	Offenbach	3	1
WSDL	Sprache	1	Unterhaching	1	4
WSDL	Sprache	1	Unterhaching	2	1
WSDL	Sprache	1	Unterhaching	4	1
WSDL	Sprache	1	Wien	2	1
WSDL	Sprache	1	Wien	4	1
WSDL	Sprache	2	Hamburg	2	1
WSDL	Sprache	2	Hamburg	3	1
WSDL	Sprache	2	Offenbach	1	1
WSDL	Sprache	2	Offenbach	2	3
WSDL	Sprache	2	Stuttgart	3	1
WSDL	Sprache	2	Unterhaching	1	1
WSDL	Sprache	2	Unterhaching	3	4
WSDL	Sprache	2	Wien	2	1
WSDL	Sprache	2	Wien	3	2
WSDL	Sprache	3	Stuttgart	1	1
WSDL	Sprache	3	Unterhaching	1	1
WSDL	Sprache	3	Unterhaching	3	1
XAdES4J	Framework	2	Wien	1	1
Xamarin	Werkzeug	1	Hamburg	2	1
Xamarin	Werkzeug	1	Unterhaching	1	1
Xamarin	Werkzeug	1	Wien	1	2
Xcode	Werkzeug	1	Hamburg	1	1
Xcode	Werkzeug	1	Offenbach	1	1
Xcode	Werkzeug	1	Stuttgart	1	1
Xcode	Werkzeug	1	Unterhaching	2	1
Xcode	Werkzeug	1	Wien	1	1
Xcode	Werkzeug	2	Hamburg	1	1
Xcode	Werkzeug	2	Hamburg	3	1
Xcode	Werkzeug	2	Offenbach	3	1
Xcode	Werkzeug	2	Unterhaching	1	1
Xcode	Werkzeug	2	Unterhaching	2	1
Xcode	Werkzeug	2	Wien	1	1
Xcode	Werkzeug	3	Unterhaching	1	1
Xcode	Werkzeug	3	Unterhaching	2	1
